ID,Country,Name,Longitude,Latitude,Designation,Legal/Formal Instrument,Designation Type,Date Established,Domain,Status,Reported Area_ha,Reported Marine Area_ha,Management Plan,IUCN Management Categories,International Convention,State/Province/District,Management Effectiveness Model,Management Effectiveness Rating,Zonation,No Take,Reported No Take Area (ha),Source
1001900,Indonesia,"Pangumbahan, Kec Ciracap, kab Sukabumi District Marine Conservation Area",106.364305,-7.351362,District Marine Conservation Area,Nomor 523/Kep.639-Dislutkan/2008 tanggal 31 Desember 2008,Local,12/31/2008,Marine,Designated,1771,0,Yes,VI,No,West Java,E-KKP3K,Unknown,Yes,Part,0,MMAF & MoF
1006700,Indonesia,Pantai Ujungnegoro Roban (Batang) District Marine Conservation Area,109.816389,-6.884654,District Marine Conservation Area,No. 523/283/Tahun 2005 Tgl 15-12-2005; Perubahan No 523/306/2011; Perubahan; Kepmen KP  No.29/MEN/2012 ,Local,6/14/2014,Marine,Designated,4015.2,0,Yes,V,No,Central Java,Unknown,Unknown,Unknown,Unknown,0,MMAF
1013200,Indonesia,Parigi moutong (Teluk Tomini) District Marine Conservation Areas ,120.338,-1.12,District Marine Conservation Area,SK Bupati Nomor 380.45/2153/Diskanlut/2013,Local,8/14/2013,Marine,Designated,4550,0,Unknown,,,Central Sulawesi,,Unknown,Unknown,Unknown,,MMAF
1013700,Indonesia,Pasuruan District Marine Conservation Area,112.93,-7.64,District Marine Conservation Area,SK Bupati Nomor 523/513/HK/424.013/2012,Local,1/1/2012,Marine,Designated,0,0,Unknown,Unknown,Unknown,East Java,,Unknown,Unknown,Unknown,,MMAF
1014900,Indonesia,Pekalongan Mangrove Conservation Area ,109.674,-6.865,District Marine Conservation Area,Keputusan Walikota pekalongan nomor ; 523/02.A tahun 2013,Local,1/2/2014,Marine-Terrestrial,Designated,66.4,0,Unknown,Unknown,Unknown,Central Java,,Unknown,Unknown,Unknown,,MMAF
1012100,Indonesia,Polewali Mandar Distrik Marine Conservation Area,119.38,-3.421,District Marine Conservation Area,Per Bup No. Nomor 13 Tahun 2013,Local,4/5/2013,Marine,Designated,33880,0,Unknown,Unknown,Unknown,West Sulawesi,,Unknown,Unknown,Unknown,,MMAF
1005000,Indonesia,Pulau Anak Krakatau Marine Nature Reserve,105.405151,-6.11131,Marine Nature Reserve,Menteri Kehutanan No. 85/Kpts-II/1990; Tgl. 26-2-1990,National,2/26/1990,Marine,Designated,11200,0,Unknown,Ia,No,Lampung,Unknown,Unknown,Unknown,Unknown,0,CTI
1001600,Indonesia,Pulau Biawak District Marine Conservation Area,108.449387,-5.944166,District Marine Conservation Area,No.556/Kep.528 Diskanla /2004; Tgl.7-4-2004,Local,9/16/2004,Marine,Designated,720,0,Unknown,V,No,West Java,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1000600,Indonesia,Pulau Kasa Marine Nature Recreational Park,128.13196,-3.308526,Marine Nature Recreational Park,Menteri Pertanian No. 653/Kpts/Um/10/1978; Tgl. 25-10-1978,National,10/25/1978,Marine,Designated,1100,0,Unknown,V,No,Maluku,Unknown,Unknown,Unknown,Unknown,0,WDPA
1006500,Indonesia,Pulau Laut Barat-Selatan & Pulau Sembilan (Kotabaru) District Marine Conservation Area,116.160906,-4.04814,District Marine Conservation Area,No. 523.4/918-PPPK/LAPERIK; Tgl. 11-2005,Local,8/11/1988,Marine,Designated,22099,0,Unknown,V,No,South Kalimantan,Unknown,Unknown,Unknown,Unknown,0,WDPA
1003700,Indonesia,Pulau Marsegu Marine Nature Recreational Park,128.067482,-3.028819,Marine Nature Recreational Park,Menteri Hutbun No. 114/Kpts-II/1999; Tgl. 5-03-1999,National,3/5/1999,Marine,Designated,11000,0,Unknown,V,No,Maluku,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1005600,Indonesia,Pulau Moyo Marine Nature Recreational Park,117.524248,-8.396433,Marine Nature Recreational Park,Menteri Kehutanan No. 98/Kpts-II/2001; Tgl. 15-3-2001,National,3/15/2001,Marine,Designated,6000,0,Unknown,V,No,West Nusa Tenggara,Unknown,Unknown,Unknown,Unknown,0,CTI
1000800,Indonesia,Pulau Panjang (Sumbawa Barat) Nature Reserve,116.963482,-8.426854,Nature Reserve,Keputusan Bupati Sumbawa Barat Nomor 849 Tahun 2011,National,1/1/2011,Marine,Designated,11574,0,Unknown,Ia,No,West Nusa Tenggara,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1002000,Indonesia,Pulau Penyu (Pesisir Selatan) District Marine Conservation Area,100.536485,-1.553987,District Marine Conservation Area,SK Bupati No.53 Tahun 2003; Tgl.19-5-2003,Local,5/19/2003,Marine,Designated,733,0,Unknown,V,No,West Sumatra,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1003300,Indonesia,Pulau Pieh dan perariran Marine Nature Recreational Park,100.105629,-0.932066,Marine Nature Recreational Park,Menhutbun No. 070/Kpts-II/2000; Tgl 3-9-2009,National,9/3/2009,Marine,Designated,39900,0,Unknown,V,No,West Sumatra,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1000700,Indonesia,Pulau Pombo Marine Nature Recreational Park,128.596145,-3.65693,Marine Nature Recreational Park,Menteri Kehutanan No. 392/Kpts-VI/1996; Tgl 30-07-1996,National,7/30/1996,Marine,Designated,998,0,Unknown,V,No,Maluku,Unknown,Unknown,Unknown,Unknown,0,WDPA
1004200,Indonesia,Pulau Rambut dan Perairan Marine Wildlife Reserve,106.692615,-5.974055,Marine Wildlife Reserve,Menteri Hutbun No. 275/Kpts-II/1999 Tgl. 7-5-1999,National,5/7/1999,Marine,Designated,90,0,Unknown,IV,Ramsar Site  (1999),DKL Jakarta,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1004000,Indonesia,Pulau Sabuda dan Pulau Tataruga Marine Wildlife Reserve,131.611038,-2.631266,Marine Wildlife Reserve,"Menteri Kehutanan No. 82/Kpts-II/1993,Tgl. 16-02-1993",National,2/16/1993,Marine,Designated,5000,0,Unknown,IV,No,West Papua,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1003800,Indonesia,Pulau Samama Sangalaki Marine Nature Recreational Park,118.337226,2.148936,Marine Nature Recreational Park,Menteri Pertanian No.604/Kpts/Um/8/1982; Tgl 19-08-1982,National,8/19/1982,Marine,Designated,280,0,Unknown,V,No,East Kalimantan,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1003900,Indonesia,Pulau Sangiang Marine Nature Recreational Park,105.847572,-5.969938,Marine Nature Recreational Park,Menteri Kehutanan No. 698/Kpts-II/1991; Tgl. 12-10-1991,National,12/10/1991,Marine,Designated,720,0,Unknown,V,No,Banten,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1005300,Indonesia,Pulau Satonda Marine Nature Recreational Park,117.748706,-8.103112,Marine Nature Recreational Park,Menteri Kehutanan No. 22/Kpts-VI/1998; Tgl. 7 Januari 1998,National,1/7/1998,Marine,Designated,2600,0,Unknown,V,No,West Nusa Tenggara,Unknown,Unknown,Unknown,Unknown,0,CTI
1004100,Indonesia,Pulau Semama Marine Wildlife Reserve,118.300839,2.18621,Marine Wildlife Reserve,Menteri Pertanian No. 604/Kpts/Um/8/82; Tgl. 19-08-1982,National,8/19/1982,Marine,Designated,220,0,Unknown,IV,No,East Kalimantan,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1015200,Indonesia,Pulau sinilak Conservation Area,117.38,3.913,District Marine Conservation Area,SK Bupati No No.44 tahun 2007,Local,2/2/2007,Marine-Terrestrial,Designated,200,0,Unknown,Unknown,,East Kalimantan,,Unknown,Unknown,Unknown,,MMAF
1007500,Indonesia,Pulau Tujuh Belas Marine Nature Recreational Park,121.036521,-8.383022,Marine Nature Recreational Park,Menteri Kehutanan No. 589/Kpts-II/1996; Tgl. 16-09-1996,National,9/16/1996,Marine,Designated,9900,0,Unknown,V,No,East Nusa Tenggara,Unknown,Unknown,Unknown,Unknown,0,MMAF
1007300,Indonesia,Pulau Weh Sabang Marine Nature Recreational Park,95.239708,5.858127,Marine Nature Recreational Park,Menteri Pertanian No. 928/Kpts/Um/82 Tgl. 27/12/1982,National,12/27/1982,Marine,Designated,3900,0,Unknown,V,No,Nanggroe Aceh Darussalam,Unknown,Unknown,Unknown,Unknown,0,MMAF
1000100,Indonesia,"Raja Ampat (Southeast Misool, Teluk Mayalibit, Selat Dampier, Ayau-Asia Island) District Marine Conservation Area",130.55215,-2.060603,District Marine Conservation Area,PP Bupati Raja ampat No 66 tahun 2007 Tgl 14 Juni 2007 dan Peraturan Bupati RA No 05 tahun 2009; Perubahan SK Menteri KP No.36/KEPMEN-KP/2014 ,Local,7/15/2014,Marine,Designated,1026540,0,Yes,Unknown,No,West Papua,Unknown,Established,Yes,Part,0,MMAF
1004300,Indonesia,Riung Nature Reserve,120.976994,-8.385008,Nature Reserve,Menteri Kehutanan No. 589/Kpts-II/1996; Tgl. 16-9-1996,Local,9/16/1996,Marine,Designated,2000,0,Unknown,Ib,No,East Nusa Tenggara,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1006100,Indonesia,Savu Sea Marine National Park,122.229095,-10.666325,Marine National Park,Men. Kelautan dan Perikanan No: 5/Kepmen-KP/2014 ,National,1/28/2014,Marine,Designated,3355352.82,0,Yes,II,No,East Nusa Tenggara,E-KP3K,Unknown,Yes,Unknown,79668.2,MMAF & MoF
1006200,Indonesia,"Selat Pantar (P Batang, Lapang, Rusa) District Marine Conservation Area",124.261108,-8.477785,District Marine Conservation Area,No.12 Tahun 2006 Tgl 17 Jjuli 2006 perubahan SK No 6 th 2009 tgl 6 Maret 2009,Local,7/17/2006,Marine,Designated,400008.3,0,Yes,VI,No,East Nusa Tenggara,E-KKP3K/EMPA,Established,Yes,Part,0,MMAF & MoF
1001400,Indonesia,Selat Tiworo District Marine Conservation Area,122.344711,-4.651558,District Marine Conservation Area,No.157 Tahun 2004 Tgl.3-5-2004,Local,5/3/2004,Marine,Designated,27936,0,Unknown,VI,No,Southeast Sulawesi,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1008300,Indonesia,Senayang Lingga District Marine Conservation Area,104.665538,-0.108452,District Marine Conservation Area,No.71/III/2002; Tgl.4-3-2002,Local,3/4/2002,Marine,Designated,0,0,Unknown,VI,No,Riau,Unknown,Unknown,Unknown,Unknown,0,Coral Triangle Atlas
1011500,Indonesia,Seram Bagian Timur District Marine Conservation Arear ,130.04,-4.59,District Marine Conservation Area,Nomor 523/189/KEP/2011,Local,1/1/2011,Marine,Unknown,0,0,Unknown,Unknown,Unknown,North Maluku,,Unknown,Unknown,Unknown,,MMAF
1015100,Indonesia,Sidoarjo Small Island District Marine Conservation Area,112.713,-7.45,District Marine Conservation Area,SK Bupati No. 188/859/404.1.3.2/2012,Local,10/24/2012,Marine,Designated,1157,0,Unknown,Unknown,Unknown,West Java,,Unknown,Unknown,Unknown,,MMAF
1009900,Indonesia,Sikka District Marine Conservation Area,122.48,-8.64,District Marine Conservation Area,Keputusan Bupati Sikka No. 260 /HK/ 2010,Local,11/18/2010,Marine,Designated,42250,0,Unknown,Unknown,Unknown,East Nusa Tenggara,,Unknown,Unknown,Unknown,,MMAF
1005100,Indonesia,Sindangkerta Marine Wildlife Reserve,108.071686,-7.768837,Marine Wildlife Reserve,Menteri Kehutanan No. 6964/Kpts-II/2002 Tgl. 17 Februari 2002,National,2/17/2002,Marine,Designated,90,0,Unknown,IV,No,West Java,Unknown,Unknown,Unknown,Unknown,0,CTI
1012600,Indonesia,Situbondo District Marine Conservation Area,114.18,-7.767,District Marine Conservation Area,SK Bupati Nomor 19 Tahun 2012,Local,4/6/2012,Marine,Designated,195.2,0,Unknown,Unknown,Unknown,East Java,,Unknown,Unknown,Unknown,,MMAF
1013400,Indonesia,Solok District Marine Conservation Area,100.69,-0.871,District Marine Conservation Area,SK Nomor 520-572-2013,Local,1/1/2013,Terrestrial,Designated,2,0,Unknown,Unknown,Unknown,West Sumatra,,Unknown,Unknown,Unknown,,MMAF
1011100,Indonesia,Sorolangun Fish Arwana Sanctuary,102.69,-2.16,District Marine Conservation Area,SK Bupati No. Nomor 81 Tahun 2011,Local,1/1/2011,Marine-Terrestrial,Designated,28,0,Unknown,Unknown,Unknown,Jambi,,Unknown,Unknown,Unknown,,MMAF
1000400,Indonesia,Sorong District Marine Conservation Area,132.484361,-0.329708,District Marine Conservation Area,No. 142 Tahun 2005 Tgl.08-12-2005,Local,12/8/2005,Marine,Designated,26795.53,0,Unknown,Unknown,No,West Papua,Unknown,Unknown,Unknown,Unknown,0,MMAF (2010)
1014600,Indonesia,"South East Sulawesi (Kota Kendari, Kabupaten Konawe, dan Kab. Konawe Selatan) District marine COnservation Area",122.55,-4.011,District Marine Conservation Area,Kep Gubernur No 324  Tanggal 18 Juni 2014,Provincial,6/18/2014,Marine,Designated,10371.38,0,Unknown,Unknown,Unknown,Southeast Sulawesi,,Unknown,Unknown,Unknown,,MMAF
1011700,Indonesia,Sungai Bantang Pelanggai Marine Conservation Area,100.5,-1.205,District Marine Conservation Area,SK Bupati No Nomor 523/465/Kpts/BPT-PS/2011,Local,1/1/2011,Marine,Designated,0,0,Unknown,Unknown,Unknown,West Sumatera,,Unknown,Unknown,Unknown,,MMAF
1004700,Indonesia,Taka Bonerate Marine National Park,121.180373,-6.718746,Marine National Park,SK. Menhut Nomor 92/Kpts-II/2001; Tgl 26-2-2001,National,2/26/2001,Marine,Designated,530765,0,Unknown,II,No,South Sulawesi,Unknown,Unknown,Unknown,Unknown,0,CTI
1007700,Indonesia,Taman Laut Banda Marine Nature Recreational Park,129.903206,-4.539262,Marine Nature Recreational Park,Menteri Pertanian No. 221/Kpts/Um/4/1977; Tgl 25-4-1977,National,9/3/2009,Marine,Designated,2500,0,Unknown,V,No,Maluku,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1013800,Indonesia,Taman pulau Kecil Pulau Panjang (Jepara) Marine Conservation Area,110.62,-6.572,District Marine Conservation Area,Kep. Bupati NO : 522.5.2/728/2013 - 27 Desember 2013,Local,12/27/2013,Marine,Designated,180.13,0,Unknown,Unknown,Unknown,Central Java,,Unknown,Unknown,Unknown,,MMAF
1012200,Indonesia,Taman Wisata Perairan Gugusan Pulau-pulau Mamparang dan Laut Sekitarnya Marine Conservation,108.03,-3.026,District Marine Conservation Area,SK Bupati Nomor  188.45-421 Tahun 2013,Local,5/22/2013,Marine,Designated,133759.37,0,Unknown,,Unknown,Bangka Belitung,,Unknown,Unknown,Unknown,,MMAF
1010400,Indonesia,Tanah Bumbu District Marine Conservation Area ,117.28,0.193,District Marine Conservation Area,Keputusan Bupati Tanah Bumbu Nomor 327 Tahun 2011,Local,1/1/2011,Marine,Designated,12860.139,0,Unknown,,Unknown,South Kalimantan,,Unknown,Unknown,Unknown,,MMAF
1002500,Indonesia,Tapanuli Tengah District Marine Conservation Area,98.630307,1.628523,District Marine Conservation Area,Sk Bupati No. 1421/DKP/Th 2007,Local,1/1/2007,Marine,Designated,81243,0,Unknown,VI,No,North Sumatra,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1003500,Indonesia,Teluk Cenderawasih Marine National Park,134.624199,-2.083947,Marine National Park,SK. Menhut Nomor 8009/Kpts-II/2002; Tgl 29-8-2002,National,8/29/2002,Marine,Designated,1453500,0,Unknown,II,No,West Papua,Unknown,Unknown,Yes,Unknown,0,MMAF & MoF
1015000,Indonesia,Teluk Kiluan Marine Recreation Park ,105.13,-5.791,District Marine Conservation Area,Keputusan Bupati  No: B.399/32/11/2014,Local,11/11/2014,Marine,Designated,76214.33,0,Unknown,Unknown,Unknown,Lampung,,Unknown,Unknown,Unknown,,MMAF
1006300,Indonesia,Teluk Kupang Marine Nature Recreational Park,123.510299,-10.152899,Marine Nature Recreational Park,Menteri Kehutanan No.18/Kpts-II/1993; Tgl. 28-01-1993,National,1/28/1993,Marine,Designated,50000,0,Unknown,V,No,East Nusa Tenggara,Unknown,Unknown,Unknown,Unknown,0,MMAF & MoF
1007400,Indonesia,Teluk Lasolo-Teluk Dalam Marine Nature Recreational Park,122.373894,-3.610278,Marine Nature Recreational Park,Menteri Hutbun No. 451/Kpts-II/1999; Tgl. 17-6-1999,National,6/17/1999,Marine,Designated,81800,0,Unknown,V,No,Southeast Sulawesi,Unknown,Unknown,Unknown,Unknown,0,MMAF
1006800,Indonesia,Teluk Maumere Marine Nature Recreational Park,122.389877,-8.553884,Marine Nature Recreational Park,Menteri Kehutanan No. 126/Kpts-II/1987; Tgl. 21-04-1987,National,4/21/1987,Marine,Designated,59450,0,Unknown,V,No,East Nusa Tenggara,Unknown,Unknown,Unknown,Unknown,0,MMAF
1010200,Indonesia,Teluk Sansafor Marine Nature Reserve,132.11,-0.451,Marine Nature Reserve,SK Menteri Pertanian No.820/KPts/Um/11/1982,National,10/10/1982,Marine,Designated,62660,0,Unknown,Unknown,Unknown,West Papua,,Unknown,Unknown,Unknown,,MMAF and MoF
1014500,Indonesia,Toli-Toli(Libutan Sibitolu) District Marine Conservation Area,120.74,0.839,District Marine Conservation Area,Kep. Bupati ToliToli Nomor 201 Tahun 2014,Local,6/30/2014,Marine,Designated,74060.37,0,Unknown,Unknown,Unknown,Central Sulawesi,,Unknown,Unknown,Unknown,,MMAF
1013100,Indonesia,West Bangka (Desa Bakit) District Marine Conservation Area,105.523,-1.708,District Marine Conservation Area,Sk BUpati Nomor 188.45/352/2.05.01/2013,Local,7/1/2013,Marine,Designated,2161.7,0,Unknown,Unknown,,Bangka Belitung,,Unknown,Unknown,Unknown,,MMAF
2005100,Malaysia,Miri-Sibuti Coral Reefs National Park,113.813773,4.338766,National Park,,National,1/1/2007,Marine,Designated,186930,0,Unknown,Unknown,No,Sarawak,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2003900,Malaysia,Pulau Aur Marine Park,104.523831,2.4556,Marine Park,,National,10/20/1994,Marine,Designated,9745,0,Unknown,II,No,Johor,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2003000,Malaysia,Pulau Babi Besar Marine Park,103.986472,2.446666,Marine Park,,National,10/20/1994,Marine,Designated,8414,0,Unknown,II,No,Johor,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2002800,Malaysia,Pulau Babi Hujong Marine Park,103.954415,2.498046,Marine Park,,National,10/20/1994,Marine,Designated,5235,0,Unknown,II,No,Johor,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2002900,Malaysia,Pulau Babi Tengah Marine Park,103.963313,2.483528,Marine Park,,National,10/20/1994,Marine,Designated,5149,0,Unknown,II,No,Johor,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2003100,Malaysia,Pulau Cebeh Marine Park,104.099856,2.939306,Marine Park,,National,10/20/1994,Marine,Designated,4492,0,Unknown,II,No,Pahang,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2001900,Malaysia,Pulau Ekor Tebu Marine Park,103.03546,5.737872,Marine Park,,National,10/20/1994,Marine,Designated,4060,0,Unknown,II,No,Terengganu,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2002600,Malaysia,Pulau Gual Marine Park,103.972148,2.545041,Marine Park,,National,10/20/1994,Marine,Designated,4570,0,Unknown,II,No,Johor,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2002400,Malaysia,Pulau Harimau Marine Park,103.946181,2.569102,Marine Park,,National,10/20/1994,Marine,Designated,4900,0,Unknown,II,No,Johor,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2003600,Malaysia,Pulau Jahat Marine Park,104.164817,2.67051,Marine Park,,National,10/20/1994,Marine,Designated,4520,0,Unknown,II,No,Pahang,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2001100,Malaysia,Pulau Kacha Marine Park,100.050358,6.071461,Marine Park,,National,10/20/1994,Marine,Designated,4290,0,Unknown,II,No,Kedah,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2000800,Malaysia,Pulau Kapas Marine Park,103.267845,5.22583,Marine Park,,National,10/20/1994,Marine,Designated,2133,0,Unknown,II,No,Terengganu,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2004400,Malaysia,Pulau Kuraman Marine Park,115.128313,5.22913,Marine Park,,National,8/18/2000,Marine,Designated,6695,0,Unknown,II,No,W.P Labuan,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2003500,Malaysia,Pulau Labas Marine Park,104.069283,2.893862,Marine Park,,National,10/20/1994,Marine,Designated,4457,0,Unknown,II,No,Pahang,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2001600,Malaysia,Pulau Lang Tengah Marine Park,102.899505,5.797564,Marine Park,,National,10/20/1994,Marine,Designated,6155,0,Unknown,II,No,Terengganu,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2001000,Malaysia,Pulau Lembu Marine Park,100.057909,6.073493,Marine Park,,National,10/20/1994,Marine,Designated,4613,0,Unknown,II,No,Kedah,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2001700,Malaysia,Pulau Lima Marine Park,103.067246,5.773322,Marine Park,,National,10/20/1994,Marine,Designated,4390,0,Unknown,II,No,Terengganu,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2002500,Malaysia,Pulau Mensirip Marine Park,103.962099,2.559749,Marine Park,,National,10/20/1994,Marine,Designated,4660,0,Unknown,II,No,Johor,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2004100,Malaysia,Pulau Mentigi Marine Park,104.127933,2.270545,Marine Park,,National,10/20/1994,Marine,Designated,4399,0,Unknown,II,No,Johor,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2004900,Malaysia,Pulau Nyireh Marine Park,103.67284,4.871509,Marine Park,,National,3/27/1998,Marine,Designated,1440,0,Unknown,II,No,Terengganu,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2001200,Malaysia,Pulau Payar Marine Park,100.038381,6.060827,Marine Park,,National,10/20/1994,Marine,Designated,5491,0,Unknown,II,No,Kedah,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
2003800,Malaysia,Pulau Pemanggil Marine Park,104.330793,2.588322,Marine Park,,National,10/20/1994,Marine,Designated,8790,0,Unknown,II,No,Johor,,Unrated,No,Unknown,0,Coral Triangle Atlas (see notes)
